Time,PE,PN,PU,VE,VN,VU,Qw,Qx,Qy,Qz
14949.3857,1738.5381,885.6202,0.7287,0.0083,-0.0021,0.0000,0.4751,-0.4187,-0.5265,-0.5672
14949.3926,1738.5381,885.6202,0.7287,0.0062,-0.0017,0.0000,0.4746,-0.4174,-0.5267,-0.5685
14949.4043,1738.5381,885.6202,0.7103,0.0095,-0.0030,0.0000,0.4745,-0.4161,-0.5265,-0.5696
14949.4111,1738.5381,885.6202,0.7103,0.0059,-0.0021,0.0000,0.4742,-0.4151,-0.5266,-0.5705
14949.4199,1738.5381,885.6202,0.7103,0.0074,-0.0028,0.0000,0.4740,-0.4144,-0.5267,-0.5712
14949.4268,1738.5381,885.6202,0.7103,0.0000,0.0000,0.0000,0.4740,-0.4144,-0.5267,-0.5712
14949.4355,1738.5381,885.6202,0.7145,0.0074,-0.0028,0.0000,0.4738,-0.4137,-0.5268,-0.5717
14949.4453,1738.5381,885.6202,0.7145,0.0073,-0.0028,0.0000,0.4738,-0.4131,-0.5268,-0.5722
14949.4541,1738.5381,885.6202,0.7145,0.0072,-0.0028,0.0000,0.4735,-0.4128,-0.5269,-0.5725
14949.4609,1738.5381,885.6202,0.7145,0.0055,-0.0022,0.0000,0.4736,-0.4126,-0.5268,-0.5727
14949.4697,1738.5381,885.6202,0.7082,0.0071,-0.0029,0.0000,0.4733,-0.4124,-0.5269,-0.5730
14949.4766,1738.5381,885.6202,0.7082,0.0000,0.0000,0.0000,0.4712,-0.4052,-0.5272,-0.5795
14949.4883,1738.5381,885.6202,0.7082,0.0073,-0.0046,0.0000,0.4719,-0.4066,-0.5271,-0.5781
14949.4961,1738.5381,885.6202,0.7082,0.0072,-0.0020,0.0000,0.4750,-0.4177,-0.5264,-0.5681
14949.5039,1738.5381,885.6202,0.7228,0.0070,-0.0022,0.0000,0.4746,-0.4162,-0.5265,-0.5695
14949.5117,1738.5381,885.6202,0.7228,0.0068,-0.0023,0.0000,0.4742,-0.4151,-0.5266,-0.5705
14949.5195,1738.5381,885.6202,0.7228,0.0066,-0.0024,0.0000,0.4740,-0.4142,-0.5268,-0.5712
14949.5283,1738.5381,885.6202,0.7228,0.0000,0.0000,0.0000,0.4712,-0.4040,-0.5274,-0.5803
14949.5381,1738.5381,885.6202,0.6865,0.0065,-0.0043,0.0000,0.4719,-0.4061,-0.5272,-0.5784
14949.5459,1738.5381,885.6202,0.6865,0.0073,-0.0019,0.0000,0.4754,-0.4182,-0.5264,-0.5675
14949.5537,1738.5381,885.6202,0.6865,0.0070,-0.0021,0.0000,0.4749,-0.4165,-0.5264,-0.5691
14949.5615,1738.5381,885.6202,0.6865,0.0068,-0.0023,0.0000,0.4745,-0.4153,-0.5265,-0.5702
14949.5703,1738.5381,885.6202,0.6739,0.0067,-0.0024,0.0000,0.4742,-0.4144,-0.5266,-0.5711
14949.5889,1738.5382,885.6202,0.6739,0.0157,-0.0061,0.0000,0.4743,-0.4136,-0.5264,-0.5717
14949.5977,1738.5382,885.6202,0.6739,0.0073,-0.0029,0.0000,0.4741,-0.4131,-0.5266,-0.5720
14949.6064,1738.5382,885.6202,0.6327,0.0064,-0.0026,0.0000,0.4737,-0.4129,-0.5268,-0.5724
14949.6143,1738.5382,885.6202,0.6326,0.0076,-0.0018,0.0000,0.4753,-0.4196,-0.5265,-0.5664
14949.6221,1738.5382,885.6202,0.6326,0.0073,-0.0019,0.0000,0.4747,-0.4184,-0.5267,-0.5675
14949.6299,1738.5382,885.6202,0.6326,0.0071,-0.0019,0.0000,0.4744,-0.4176,-0.5268,-0.5684
14949.6396,1738.5382,885.6202,0.6762,0.0087,-0.0026,0.0000,0.4744,-0.4165,-0.5266,-0.5694
14949.6484,1738.5382,885.6202,0.6762,0.0068,-0.0023,0.0000,0.4742,-0.4154,-0.5267,-0.5703
14949.6562,1738.5382,885.6202,0.6762,0.0000,0.0000,0.0000,0.4717,-0.4067,-0.5272,-0.5780
14949.6641,1738.5382,885.6202,0.6762,0.0056,-0.0032,0.0000,0.4721,-0.4080,-0.5271,-0.5769
14949.6719,1738.5382,885.6202,0.6648,0.0075,-0.0018,0.0000,0.4752,-0.4193,-0.5265,-0.5668
14949.6816,1738.5382,885.6202,0.6648,0.0089,-0.0024,0.0000,0.4745,-0.4178,-0.5267,-0.5682
14949.6914,1738.5382,885.6202,0.6648,0.0078,-0.0024,0.0000,0.4744,-0.4164,-0.5267,-0.5694
14949.6982,1738.5382,885.6202,0.6648,0.0060,-0.0019,0.0000,0.4740,-0.4155,-0.5268,-0.5702
14949.7070,1738.5382,885.6202,0.6447,0.0075,-0.0026,0.0000,0.4737,-0.4150,-0.5270,-0.5707
14949.7148,1738.5382,885.6202,0.6447,0.0066,-0.0024,0.0000,0.4734,-0.4146,-0.5271,-0.5712
14949.7227,1738.5382,885.6202,0.6447,0.0079,-0.0015,0.0000,0.4755,-0.4218,-0.5266,-0.5646
14949.7324,1738.5382,885.6202,0.6447,0.0085,-0.0019,0.0000,0.4748,-0.4202,-0.5268,-0.5661
14949.7412,1738.5382,885.6202,0.6368,0.0099,-0.0009,0.0000,0.4769,-0.4269,-0.5261,-0.5599
14949.7490,1738.5382,885.6202,0.6368,0.0082,-0.0013,0.0000,0.4760,-0.4232,-0.5263,-0.5633
14949.7568,1738.5382,885.6202,0.6368,0.0000,0.0000,0.0000,0.4735,-0.4138,-0.5269,-0.5718
14949.7646,1738.5382,885.6202,0.6368,0.0064,-0.0025,0.0000,0.4735,-0.4132,-0.5270,-0.5722
14949.7754,1738.5382,885.6202,0.6396,0.0079,-0.0032,0.0000,0.4736,-0.4129,-0.5269,-0.5724
14949.7832,1738.5382,885.6202,0.6396,0.0063,-0.0026,0.0000,0.4734,-0.4128,-0.5270,-0.5726
14949.7910,1738.5382,885.6202,0.6396,0.0079,-0.0014,0.0000,0.4761,-0.4220,-0.5262,-0.5642
14949.7988,1738.5382,885.6202,0.6396,0.0076,-0.0016,0.0000,0.4753,-0.4201,-0.5264,-0.5661
14949.8066,1738.5382,885.6202,0.6324,0.0073,-0.0018,0.0000,0.4748,-0.4187,-0.5266,-0.5673
14949.8154,1738.5382,885.6202,0.6324,0.0072,-0.0019,0.0000,0.4744,-0.4178,-0.5267,-0.5683
14949.8252,1738.5382,885.6202,0.6324,0.0087,-0.0026,0.0000,0.4744,-0.4166,-0.5266,-0.5693
14949.8330,1738.5382,885.6202,0.6324,0.0068,-0.0022,0.0000,0.4740,-0.4158,-0.5267,-0.5701
