Time,G_w,G_x,G_y,G_z,M_w,M_x,M_y,M_z,Nx,Ny,Nz
14904.4229,-0.3938,-0.2062,-0.0032,-0.8957,0.9925,0.0789,-0.0872,-0.0330,-0.1783,-0.1508,0.9724
14904.4326,-0.3863,-0.2051,-0.0017,-0.8993,0.9918,0.0833,-0.0907,-0.0349,-0.1858,-0.1589,0.9697
14904.4434,-0.3787,-0.2039,-0.0003,-0.9028,0.9913,0.0866,-0.0923,-0.0364,-0.1892,-0.1650,0.9680
14904.4531,-0.3713,-0.2027,0.0011,-0.9061,0.9909,0.0889,-0.0936,-0.0374,-0.1921,-0.1692,0.9667
14904.4629,-0.3643,-0.2014,0.0023,-0.9093,0.9906,0.0909,-0.0950,-0.0383,-0.1951,-0.1729,0.9654
14904.4727,-0.3575,-0.2000,0.0033,-0.9122,0.9901,0.0951,-0.0952,-0.0401,-0.1961,-0.1807,0.9638
14904.4834,-0.3510,-0.1985,0.0042,-0.9151,0.9893,0.0994,-0.0983,-0.0420,-0.2028,-0.1884,0.9609
14904.4932,-0.3451,-0.1970,0.0048,-0.9176,0.9890,0.1016,-0.0989,-0.0429,-0.2043,-0.1924,0.9598
14904.5029,-0.3392,-0.1954,0.0054,-0.9202,0.9884,0.1055,-0.1001,-0.0447,-0.2073,-0.1996,0.9577
14904.5127,-0.3336,-0.1938,0.0059,-0.9225,0.9881,0.1067,-0.1010,-0.0452,-0.2093,-0.2017,0.9568
14904.5234,-0.3283,-0.1922,0.0062,-0.9248,0.9876,0.1093,-0.1030,-0.0463,-0.2135,-0.2064,0.9549
14904.5332,-0.3234,-0.1905,0.0063,-0.9269,0.9869,0.1130,-0.1049,-0.0479,-0.2180,-0.2129,0.9525
14904.5430,-0.3187,-0.1888,0.0064,-0.9288,0.9867,0.1139,-0.1054,-0.0483,-0.2190,-0.2145,0.9518
14904.5527,-0.3143,-0.1871,0.0062,-0.9307,0.9858,0.1187,-0.1071,-0.0504,-0.2232,-0.2232,0.9489
14904.5635,-0.3103,-0.1853,0.0060,-0.9324,0.9855,0.1201,-0.1081,-0.0510,-0.2253,-0.2258,0.9478
14904.5732,-0.3066,-0.1835,0.0056,-0.9340,0.9851,0.1204,-0.1117,-0.0511,-0.2323,-0.2259,0.9461
14904.5830,-0.3032,-0.1817,0.0050,-0.9354,0.9844,0.1248,-0.1119,-0.0530,-0.2336,-0.2338,0.9438
14904.5928,-0.3001,-0.1798,0.0044,-0.9368,0.9836,0.1281,-0.1144,-0.0545,-0.2389,-0.2396,0.9410
14904.6025,-0.2973,-0.1779,0.0036,-0.9380,0.9832,0.1312,-0.1139,-0.0559,-0.2386,-0.2452,0.9397
14904.6133,-0.2949,-0.1760,0.0027,-0.9392,0.9830,0.1317,-0.1147,-0.0561,-0.2403,-0.2461,0.9390
14904.6230,-0.2928,-0.1741,0.0016,-0.9402,0.9824,0.1346,-0.1162,-0.0573,-0.2438,-0.2511,0.9368
14904.6328,-0.2910,-0.1721,0.0004,-0.9411,0.9813,0.1394,-0.1184,-0.0594,-0.2489,-0.2595,0.9331
14904.6426,-0.2895,-0.1701,-0.0008,-0.9420,0.9815,0.1388,-0.1182,-0.0591,-0.2485,-0.2584,0.9335
14904.6621,-0.2878,-0.1662,-0.0037,-0.9432,0.9804,0.1447,-0.1182,-0.0618,-0.2497,-0.2691,0.9302
14904.6719,-0.2872,-0.1641,-0.0053,-0.9437,0.9800,0.1456,-0.1209,-0.0621,-0.2550,-0.2703,0.9284
14904.6797,-0.2870,-0.1624,-0.0067,-0.9440,0.9794,0.1467,-0.1239,-0.0626,-0.2611,-0.2719,0.9262
14904.6885,-0.2870,-0.1607,-0.0082,-0.9443,0.9787,0.1510,-0.1232,-0.0645,-0.2606,-0.2796,0.9241
14904.6973,-0.2873,-0.1588,-0.0099,-0.9445,0.9782,0.1531,-0.1241,-0.0654,-0.2628,-0.2833,0.9223
14904.7051,-0.2878,-0.1571,-0.0115,-0.9447,0.9779,0.1548,-0.1237,-0.0662,-0.2625,-0.2864,0.9214
14904.7148,-0.2886,-0.1549,-0.0135,-0.9447,0.9773,0.1568,-0.1257,-0.0671,-0.2668,-0.2897,0.9192
14904.7227,-0.2895,-0.1531,-0.0153,-0.9447,0.9771,0.1586,-0.1247,-0.0679,-0.2653,-0.2931,0.9185
14904.7334,-0.2906,-0.1510,-0.0174,-0.9447,0.9765,0.1610,-0.1253,-0.0690,-0.2670,-0.2972,0.9167
14904.7432,-0.2920,-0.1488,-0.0196,-0.9446,0.9760,0.1629,-0.1270,-0.0698,-0.2706,-0.3002,0.9147
14904.7529,-0.2936,-0.1466,-0.0219,-0.9444,0.9757,0.1643,-0.1267,-0.0704,-0.2703,-0.3027,0.9139
14904.7627,-0.2957,-0.1444,-0.0243,-0.9440,0.9755,0.1657,-0.1263,-0.0710,-0.2699,-0.3053,0.9132
14904.7734,-0.2978,-0.1421,-0.0267,-0.9436,0.9751,0.1665,-0.1275,-0.0714,-0.2724,-0.3066,0.9120
14904.7832,-0.3001,-0.1399,-0.0291,-0.9431,0.9744,0.1702,-0.1274,-0.0730,-0.2732,-0.3130,0.9096
14904.7930,-0.3026,-0.1377,-0.0316,-0.9426,0.9743,0.1719,-0.1255,-0.0739,-0.2699,-0.3164,0.9094
14904.8027,-0.3053,-0.1354,-0.0341,-0.9420,0.9736,0.1747,-0.1262,-0.0751,-0.2719,-0.3212,0.9071
14904.8135,-0.3082,-0.1332,-0.0367,-0.9413,0.9734,0.1757,-0.1265,-0.0755,-0.2727,-0.3229,0.9063
14904.8232,-0.3114,-0.1309,-0.0392,-0.9404,0.9736,0.1752,-0.1253,-0.0753,-0.2703,-0.3222,0.9072
14904.8330,-0.3147,-0.1287,-0.0418,-0.9395,0.9731,0.1779,-0.1246,-0.0766,-0.2698,-0.3271,0.9057
14904.8428,-0.3181,-0.1264,-0.0445,-0.9385,0.9726,0.1793,-0.1260,-0.0772,-0.2729,-0.3294,0.9039
14904.8525,-0.3217,-0.1242,-0.0471,-0.9375,0.9723,0.1816,-0.1243,-0.0783,-0.2702,-0.3337,0.9031
14904.8633,-0.3255,-0.1220,-0.0497,-0.9363,0.9725,0.1812,-0.1239,-0.0781,-0.2692,-0.3330,0.9037
14904.8730,-0.3294,-0.1197,-0.0524,-0.9351,0.9721,0.1836,-0.1230,-0.0792,-0.2682,-0.3374,0.9024
14904.8828,-0.3334,-0.1175,-0.0550,-0.9338,0.9718,0.1855,-0.1217,-0.0801,-0.2662,-0.3411,0.9016
14904.8926,-0.3376,-0.1152,-0.0576,-0.9324,0.9716,0.1867,-0.1211,-0.0806,-0.2654,-0.3432,0.9010
14904.9033,-0.3419,-0.1130,-0.0603,-0.9310,0.9718,0.1863,-0.1198,-0.0805,-0.2629,-0.3428,0.9019
14904.9131,-0.3463,-0.1107,-0.0629,-0.9295,0.9716,0.1884,-0.1180,-0.0815,-0.2601,-0.3468,0.9012
14904.9229,-0.3508,-0.1085,-0.0655,-0.9278,0.9713,0.1900,-0.1171,-0.0823,-0.2587,-0.3499,0.9004
14904.9326,-0.3554,-0.1062,-0.0680,-0.9262,0.9712,0.1908,-0.1164,-0.0826,-0.2577,-0.3514,0.9001
14904.9434,-0.3602,-0.1040,-0.0706,-0.9244,0.9713,0.1916,-0.1142,-0.0830,-0.2536,-0.3532,0.9005
14904.9531,-0.3650,-0.1017,-0.0731,-0.9225,0.9708,0.1935,-0.1140,-0.0839,-0.2538,-0.3565,0.8992
14904.9629,-0.3699,-0.0995,-0.0756,-0.9206,0.9714,0.1926,-0.1109,-0.0836,-0.2476,-0.3557,0.9012
14904.9727,-0.3749,-0.0973,-0.0780,-0.9186,0.9710,0.1947,-0.1102,-0.0846,-0.2470,-0.3595,0.8999
14904.9834,-0.3800,-0.0951,-0.0804,-0.9166,0.9713,0.1948,-0.1067,-0.0847,-0.2402,-0.3604,0.9014
14904.9932,-0.3850,-0.0929,-0.0828,-0.9145,0.9709,0.1959,-0.1078,-0.0852,-0.2428,-0.3621,0.9000
14905.0029,-0.3902,-0.0907,-0.0851,-0.9123,0.9714,0.1961,-0.1032,-0.0854,-0.2340,-0.3634,0.9018
14905.0127,-0.3954,-0.0885,-0.0873,-0.9100,0.9711,0.1974,-0.1033,-0.0860,-0.2345,-0.3657,0.9007
14905.0234,-0.4007,-0.0863,-0.0895,-0.9077,0.9716,0.1958,-0.1018,-0.0853,-0.2313,-0.3632,0.9026
14905.0332,-0.4061,-0.0842,-0.0917,-0.9053,0.9716,0.1973,-0.0985,-0.0861,-0.2253,-0.3665,0.9027
14905.0430,-0.4115,-0.0821,-0.0938,-0.9028,0.9715,0.1972,-0.0991,-0.0860,-0.2265,-0.3661,0.9026
14905.0527,-0.4170,-0.0800,-0.0959,-0.9003,0.9718,0.1984,-0.0932,-0.0867,-0.2156,-0.3694,0.9039
14905.0635,-0.4226,-0.0779,-0.0979,-0.8976,0.9723,0.1965,-0.0931,-0.0859,-0.2148,-0.3662,0.9054
14905.0732,-0.4283,-0.0759,-0.0998,-0.8949,0.9726,0.1957,-0.0913,-0.0856,-0.2111,-0.3651,0.9067
14905.0830,-0.4340,-0.0739,-0.1017,-0.8921,0.9723,0.1978,-0.0893,-0.0865,-0.2078,-0.3692,0.9058
14905.1006,-0.4445,-0.0703,-0.1049,-0.8868,0.9733,0.1961,-0.0826,-0.0860,-0.1944,-0.3675,0.9095
14905.1104,-0.4499,-0.0686,-0.1065,-0.8841,0.9734,0.1958,-0.0826,-0.0859,-0.1944,-0.3671,0.9097
14905.1182,-0.4546,-0.0670,-0.1078,-0.8816,0.9736,0.1961,-0.0796,-0.0860,-0.1888,-0.3680,0.9104
14905.1260,-0.4594,-0.0655,-0.1091,-0.8790,0.9741,0.1947,-0.0769,-0.0855,-0.1830,-0.3661,0.9124
14905.1338,-0.4643,-0.0640,-0.1104,-0.8764,0.9741,0.1951,-0.0752,-0.0857,-0.1799,-0.3672,0.9126
14905.1426,-0.4698,-0.0622,-0.1117,-0.8734,0.9744,0.1950,-0.0714,-0.0858,-0.1726,-0.3678,0.9138
14905.1533,-0.4760,-0.0603,-0.1132,-0.8700,0.9744,0.1950,-0.0714,-0.0858,-0.1726,-0.3678,0.9138
14905.1631,-0.4822,-0.0584,-0.1147,-0.8666,0.9755,0.1920,-0.0660,-0.0846,-0.1612,-0.3634,0.9176
14905.1729,-0.4884,-0.0566,-0.1161,-0.8630,0.9760,0.1908,-0.0634,-0.0841,-0.1558,-0.3618,0.9191
14905.1826,-0.4947,-0.0547,-0.1174,-0.8593,0.9761,0.1909,-0.0604,-0.0843,-0.1500,-0.3626,0.9198
14905.1934,-0.5011,-0.0528,-0.1188,-0.8556,0.9772,0.1866,-0.0597,-0.0823,-0.1475,-0.3548,0.9232
14905.2031,-0.5076,-0.0510,-0.1200,-0.8517,0.9772,0.1877,-0.0544,-0.0830,-0.1374,-0.3579,0.9236
14905.2129,-0.5141,-0.0491,-0.1212,-0.8477,0.9781,0.1848,-0.0500,-0.0818,-0.1281,-0.3533,0.9267
14905.2227,-0.5208,-0.0473,-0.1224,-0.8435,0.9785,0.1833,-0.0483,-0.0812,-0.1242,-0.3509,0.9282
14905.2334,-0.5275,-0.0455,-0.1236,-0.8393,0.9790,0.1820,-0.0442,-0.0807,-0.1160,-0.3492,0.9298
14905.2432,-0.5343,-0.0437,-0.1247,-0.8349,0.9798,0.1787,-0.0423,-0.0793,-0.1113,-0.3436,0.9325
14905.2529,-0.5412,-0.0419,-0.1257,-0.8304,0.9800,0.1785,-0.0385,-0.0793,-0.1038,-0.3437,0.9333
14905.2627,-0.5481,-0.0401,-0.1267,-0.8258,0.9805,0.1766,-0.0364,-0.0785,-0.0991,-0.3406,0.9350
14905.2734,-0.5552,-0.0382,-0.1277,-0.8210,0.9811,0.1739,-0.0351,-0.0773,-0.0957,-0.3357,0.9371
14905.2832,-0.5623,-0.0364,-0.1287,-0.8161,0.9823,0.1693,-0.0283,-0.0754,-0.0811,-0.3282,0.9411
14905.2930,-0.5695,-0.0346,-0.1296,-0.8110,0.9825,0.1679,-0.0296,-0.0748,-0.0832,-0.3255,0.9419
14905.3027,-0.5767,-0.0327,-0.1305,-0.8058,0.9831,0.1657,-0.0239,-0.0739,-0.0715,-0.3222,0.9440
14905.3135,-0.5840,-0.0309,-0.1313,-0.8004,0.9839,0.1620,-0.0195,-0.0724,-0.0618,-0.3160,0.9467
14905.3232,-0.5914,-0.0290,-0.1321,-0.7949,0.9843,0.1602,-0.0173,-0.0716,-0.0570,-0.3129,0.9481
14905.3330,-0.5988,-0.0271,-0.1329,-0.7893,0.9850,0.1571,-0.0140,-0.0703,-0.0497,-0.3074,0.9503
14905.3428,-0.6062,-0.0251,-0.1337,-0.7836,0.9856,0.1542,-0.0103,-0.0691,-0.0417,-0.3025,0.9522
14905.3525,-0.6136,-0.0232,-0.1344,-0.7777,0.9857,0.1535,-0.0097,-0.0688,-0.0403,-0.3012,0.9527
14905.3633,-0.6210,-0.0211,-0.1351,-0.7718,0.9868,0.1475,-0.0057,-0.0663,-0.0309,-0.2904,0.9564
14905.3730,-0.6284,-0.0191,-0.1357,-0.7657,0.9875,0.1439,-0.0008,-0.0648,-0.0203,-0.2841,0.9586
14905.3828,-0.6358,-0.0170,-0.1363,-0.7595,0.9877,0.1424,0.0018,-0.0642,-0.0146,-0.2815,0.9595
14905.3926,-0.6432,-0.0149,-0.1369,-0.7532,0.9886,0.1370,0.0044,-0.0618,-0.0082,-0.2713,0.9624
14905.4033,-0.6506,-0.0127,-0.1374,-0.7468,0.9890,0.1345,0.0073,-0.0608,-0.0018,-0.2670,0.9637
14905.4131,-0.6578,-0.0105,-0.1379,-0.7403,0.9891,0.1336,0.0117,-0.0605,0.0069,-0.2657,0.9640
14905.4229,-0.6650,-0.0082,-0.1384,-0.7338,0.9901,0.1270,0.0131,-0.0576,0.0113,-0.2530,0.9674
14905.4326,-0.6722,-0.0058,-0.1389,-0.7272,0.9905,0.1238,0.0186,-0.0563,0.0230,-0.2474,0.9686
14905.4434,-0.6792,-0.0033,-0.1393,-0.7206,0.9909,0.1212,0.0192,-0.0551,0.0246,-0.2422,0.9699
14905.4531,-0.6861,-0.0008,-0.1397,-0.7139,0.9912,0.1189,0.0223,-0.0542,0.0314,-0.2381,0.9707
14905.4629,-0.6930,0.0017,-0.1400,-0.7072,0.9918,0.1142,0.0251,-0.0521,0.0378,-0.2291,0.9727
14905.4727,-0.6997,0.0044,-0.1403,-0.7005,0.9921,0.1107,0.0296,-0.0507,0.0475,-0.2227,0.9737
14905.4834,-0.7064,0.0071,-0.1406,-0.6937,0.9923,0.1092,0.0313,-0.0500,0.0511,-0.2198,0.9742
14905.4932,-0.7129,0.0098,-0.1408,-0.6869,0.9926,0.1052,0.0366,-0.0484,0.0625,-0.2124,0.9752
14905.5029,-0.7193,0.0127,-0.1411,-0.6801,0.9929,0.1019,0.0390,-0.0470,0.0678,-0.2060,0.9762
14905.5127,-0.7256,0.0156,-0.1412,-0.6733,0.9932,0.0985,0.0417,-0.0455,0.0739,-0.1995,0.9771
14905.5332,-0.7377,0.0218,-0.1415,-0.6598,0.9937,0.0913,0.0483,-0.0425,0.0882,-0.1856,0.9787
14905.5420,-0.7430,0.0246,-0.1415,-0.6537,0.9940,0.0877,0.0511,-0.0409,0.0944,-0.1785,0.9794
14905.5498,-0.7476,0.0272,-0.1416,-0.6483,0.9942,0.0839,0.0551,-0.0394,0.1030,-0.1712,0.9798
14905.5576,-0.7522,0.0298,-0.1416,-0.6429,0.9944,0.0822,0.0546,-0.0386,0.1023,-0.1677,0.9805
14905.5664,-0.7566,0.0325,-0.1416,-0.6375,0.9943,0.0802,0.0585,-0.0378,0.1103,-0.1639,0.9803
14905.5742,-0.7610,0.0352,-0.1415,-0.6321,0.9943,0.0802,0.0585,-0.0378,0.1103,-0.1639,0.9803
14905.5850,-0.7669,0.0391,-0.1415,-0.6248,0.9946,0.0740,0.0634,-0.0351,0.1210,-0.1516,0.9810
14905.5918,-0.7706,0.0415,-0.1414,-0.6200,0.9948,0.0720,0.0630,-0.0342,0.1203,-0.1476,0.9817
14905.6025,-0.7763,0.0455,-0.1413,-0.6126,0.9949,0.0681,0.0671,-0.0325,0.1291,-0.1398,0.9817
14905.6133,-0.7814,0.0491,-0.1411,-0.6058,0.9947,0.0668,0.0714,-0.0321,0.1378,-0.1375,0.9809
14905.6230,-0.7864,0.0528,-0.1410,-0.5991,0.9948,0.0630,0.0742,-0.0305,0.1438,-0.1299,0.9810
14905.6328,-0.7913,0.0566,-0.1408,-0.5923,0.9949,0.0592,0.0763,-0.0288,0.1483,-0.1223,0.9813
14905.6426,-0.7962,0.0605,-0.1406,-0.5854,0.9948,0.0587,0.0784,-0.0286,0.1526,-0.1212,0.9808
14905.6533,-0.8009,0.0644,-0.1404,-0.5785,0.9948,0.0537,0.0823,-0.0265,0.1609,-0.1112,0.9807
14905.6631,-0.8056,0.0684,-0.1401,-0.5716,0.9948,0.0502,0.0853,-0.0250,0.1673,-0.1042,0.9804
14905.6729,-0.8102,0.0724,-0.1398,-0.5646,0.9948,0.0427,0.0904,-0.0218,0.1780,-0.0888,0.9800
14905.6826,-0.8148,0.0765,-0.1395,-0.5575,0.9944,0.0399,0.0960,-0.0207,0.1892,-0.0834,0.9784
14905.6934,-0.8192,0.0807,-0.1391,-0.5504,0.9945,0.0355,0.0968,-0.0187,0.1912,-0.0743,0.9787
14905.7031,-0.8237,0.0849,-0.1388,-0.5433,0.9943,0.0317,0.1007,-0.0171,0.1991,-0.0664,0.9777
14905.7129,-0.8280,0.0892,-0.1384,-0.5360,0.9940,0.0291,0.1038,-0.0161,0.2054,-0.0613,0.9768
14905.7227,-0.8323,0.0936,-0.1380,-0.5287,0.9937,0.0256,0.1080,-0.0146,0.2139,-0.0541,0.9754
14905.7334,-0.8365,0.0980,-0.1375,-0.5212,0.9937,0.0232,0.1092,-0.0135,0.2164,-0.0490,0.9751
14905.7432,-0.8407,0.1025,-0.1371,-0.5138,0.9934,0.0182,0.1130,-0.0114,0.2242,-0.0387,0.9738
14905.7529,-0.8448,0.1070,-0.1366,-0.5062,0.9931,0.0150,0.1159,-0.0100,0.2299,-0.0321,0.9727
14905.7627,-0.8489,0.1116,-0.1361,-0.4985,0.9930,0.0101,0.1170,-0.0078,0.2323,-0.0219,0.9724
14905.7734,-0.8529,0.1162,-0.1355,-0.4907,0.9926,0.0069,0.1213,-0.0065,0.2406,-0.0152,0.9705
14905.7832,-0.8568,0.1208,-0.1349,-0.4828,0.9922,0.0033,0.1244,-0.0050,0.2469,-0.0079,0.9690
14905.7930,-0.8607,0.1255,-0.1343,-0.4747,0.9920,-0.0016,0.1264,-0.0028,0.2508,0.0025,0.9680
14905.8027,-0.8646,0.1302,-0.1336,-0.4665,0.9916,-0.0066,0.1291,-0.0007,0.2561,0.0129,0.9666
14905.8135,-0.8685,0.1350,-0.1329,-0.4581,0.9910,-0.0108,0.1333,0.0011,0.2641,0.0218,0.9642
14905.8232,-0.8723,0.1398,-0.1321,-0.4496,0.9909,-0.0148,0.1340,0.0029,0.2655,0.0301,0.9636
14905.8330,-0.8761,0.1446,-0.1313,-0.4408,0.9905,-0.0193,0.1359,0.0049,0.2691,0.0396,0.9623
14905.8428,-0.8798,0.1494,-0.1305,-0.4319,0.9900,-0.0260,0.1385,0.0078,0.2737,0.0535,0.9603
14905.8525,-0.8836,0.1543,-0.1296,-0.4227,0.9895,-0.0283,0.1418,0.0087,0.2801,0.0584,0.9582
14905.8633,-0.8873,0.1592,-0.1286,-0.4132,0.9890,-0.0343,0.1437,0.0114,0.2834,0.0711,0.9564
14905.8730,-0.8910,0.1641,-0.1275,-0.4036,0.9884,-0.0386,0.1464,0.0132,0.2883,0.0801,0.9542
14905.8828,-0.8947,0.1690,-0.1264,-0.3937,0.9880,-0.0457,0.1466,0.0164,0.2881,0.0951,0.9529
14905.8926,-0.8983,0.1739,-0.1252,-0.3835,0.9873,-0.0521,0.1491,0.0193,0.2924,0.1087,0.9501
14905.9033,-0.9019,0.1788,-0.1239,-0.3731,0.9867,-0.0571,0.1509,0.0215,0.2954,0.1192,0.9479
14905.9131,-0.9055,0.1837,-0.1225,-0.3625,0.9859,-0.0636,0.1532,0.0243,0.2989,0.1329,0.9450
14905.9229,-0.9089,0.1886,-0.1210,-0.3516,0.9850,-0.0720,0.1543,0.0280,0.2999,0.1504,0.9420
14905.9326,-0.9124,0.1935,-0.1194,-0.3404,0.9846,-0.0764,0.1544,0.0300,0.2994,0.1597,0.9407
14905.9434,-0.9157,0.1984,-0.1177,-0.3290,0.9837,-0.0824,0.1564,0.0327,0.3024,0.1724,0.9375
14905.9531,-0.9190,0.2032,-0.1160,-0.3173,0.9832,-0.0883,0.1560,0.0354,0.3005,0.1847,0.9357
14905.9707,-0.9248,0.2119,-0.1123,-0.2952,0.9811,-0.1045,0.1570,0.0426,0.2992,0.2185,0.9288
14905.9785,-0.9273,0.2157,-0.1106,-0.2852,0.9801,-0.1117,0.1577,0.0458,0.2988,0.2334,0.9253
14905.9873,-0.9297,0.2194,-0.1088,-0.2749,0.9789,-0.1198,0.1580,0.0495,0.2974,0.2503,0.9214
14905.9951,-0.9321,0.2232,-0.1069,-0.2644,0.9789,-0.1198,0.1580,0.0495,0.2974,0.2503,0.9214
14906.0029,-0.9344,0.2269,-0.1050,-0.2539,0.9778,-0.1289,0.1562,0.0536,0.2916,0.2688,0.9180
14906.0117,-0.9368,0.2310,-0.1027,-0.2418,0.9769,-0.1352,0.1554,0.0565,0.2883,0.2816,0.9152
14906.0234,-0.9397,0.2359,-0.0999,-0.2268,0.9755,-0.1446,0.1543,0.0608,0.2835,0.3009,0.9105
14906.0332,-0.9421,0.2403,-0.0971,-0.2128,0.9744,-0.1522,0.1528,0.0642,0.2782,0.3162,0.9070
14906.0430,-0.9444,0.2447,-0.0942,-0.1985,0.9732,-0.1610,0.1493,0.0683,0.2686,0.3337,0.9036
14906.0527,-0.9465,0.2489,-0.0912,-0.1839,0.9717,-0.1699,0.1474,0.0723,0.2618,0.3515,0.8988
14906.0635,-0.9485,0.2530,-0.0881,-0.1690,0.9699,-0.1797,0.1453,0.0768,0.2542,0.3708,0.8932
14906.0732,-0.9503,0.2570,-0.0848,-0.1538,0.9684,-0.1890,0.1412,0.0811,0.2429,0.3889,0.8887
14906.0830,-0.9519,0.2609,-0.0814,-0.1383,0.9672,-0.1967,0.1369,0.0847,0.2315,0.4036,0.8851
14906.0928,-0.9534,0.2646,-0.0779,-0.1226,0.9653,-0.2065,0.1324,0.0893,0.2187,0.4223,0.8797
14906.1025,-0.9545,0.2683,-0.0742,-0.1066,0.9637,-0.2151,0.1279,0.0933,0.2064,0.4385,0.8747
14906.1133,-0.9555,0.2718,-0.0705,-0.0903,0.9618,-0.2247,0.1219,0.0977,0.1907,0.4560,0.8693
14906.1230,-0.9562,0.2751,-0.0666,-0.0739,0.9603,-0.2323,0.1168,0.1013,0.1773,0.4697,0.8648
14906.1328,-0.9567,0.2784,-0.0627,-0.0573,0.9577,-0.2428,0.1124,0.1062,0.1638,0.4889,0.8568
14906.1426,-0.9569,0.2815,-0.0586,-0.0406,0.9563,-0.2498,0.1051,0.1095,0.1463,0.5009,0.8531
14906.1533,-0.9568,0.2845,-0.0545,-0.0238,0.9539,-0.2596,0.0987,0.1141,0.1290,0.5178,0.8457
14906.1631,-0.9565,0.2873,-0.0503,-0.0069,0.9513,-0.2693,0.0913,0.1187,0.1098,0.5342,0.8382
14906.1729,-0.9559,0.2900,-0.0460,0.0100,0.9492,-0.2774,0.0841,0.1225,0.0917,0.5472,0.8320
14906.1826,-0.9550,0.2925,-0.0417,0.0270,0.9443,-0.2944,0.0671,0.1307,0.0497,0.5736,0.8176
14906.1934,-0.9538,0.2949,-0.0373,0.0440,0.9422,-0.3017,0.0568,0.1343,0.0260,0.5838,0.8115
14906.2031,-0.9523,0.2972,-0.0329,0.0611,0.9395,-0.3092,0.0516,0.1378,0.0118,0.5953,0.8034
14906.2129,-0.9505,0.2993,-0.0284,0.0780,0.9370,-0.3169,0.0405,0.1416,-0.0138,0.6053,0.7958
14906.2227,-0.9485,0.3013,-0.0239,0.0950,0.9352,-0.3220,0.0296,0.1442,-0.0375,0.6109,0.7908
14906.2334,-0.9461,0.3032,-0.0193,0.1119,0.9325,-0.3292,0.0195,0.1477,-0.0608,0.6196,0.7825
14906.2432,-0.9435,0.3049,-0.0147,0.1288,0.9296,-0.3360,0.0099,0.1510,-0.0832,0.6277,0.7740
14906.2529,-0.9406,0.3065,-0.0101,0.1456,0.9271,-0.3417,-0.0010,0.1539,-0.1071,0.6333,0.7665
14906.2627,-0.9375,0.3079,-0.0055,0.1623,0.9243,-0.3478,-0.0123,0.1569,-0.1318,0.6390,0.7578
14906.2734,-0.9340,0.3092,-0.0008,0.1789,0.9223,-0.3515,-0.0229,0.1589,-0.1539,0.6411,0.7519
14906.2832,-0.9303,0.3103,0.0038,0.1954,0.9191,-0.3575,-0.0341,0.1619,-0.1784,0.6462,0.7420
14906.2930,-0.9264,0.3114,0.0085,0.2118,0.9160,-0.3632,-0.0441,0.1648,-0.2005,0.6508,0.7323
14906.3027,-0.9221,0.3123,0.0131,0.2280,0.9134,-0.3669,-0.0561,0.1668,-0.2250,0.6516,0.7244
14906.3135,-0.9177,0.3130,0.0178,0.2440,0.9102,-0.3716,-0.0691,0.1693,-0.2516,0.6531,0.7143
14906.3232,-0.9130,0.3137,0.0224,0.2599,0.9078,-0.3744,-0.0809,0.1709,-0.2749,0.6521,0.7065
14906.3330,-0.9081,0.3142,0.0270,0.2756,0.9046,-0.3786,-0.0918,0.1731,-0.2971,0.6532,0.6965
14906.3428,-0.9029,0.3147,0.0315,0.2911,0.9025,-0.3805,-0.1023,0.1742,-0.3173,0.6510,0.6896
14906.3525,-0.8976,0.3150,0.0361,0.3063,0.8997,-0.3833,-0.1131,0.1758,-0.3382,0.6500,0.6805
14906.3633,-0.8920,0.3153,0.0406,0.3213,0.8965,-0.3857,-0.1270,0.1772,-0.3643,0.6465,0.6703
14906.3730,-0.8863,0.3155,0.0450,0.3361,0.8947,-0.3858,-0.1383,0.1776,-0.3845,0.6412,0.6641
14906.3828,-0.8804,0.3155,0.0494,0.3506,0.8916,-0.3877,-0.1510,0.1788,-0.4079,0.6373,0.6538
14906.4023,-0.8688,0.3155,0.0575,0.3773,0.8858,-0.3900,-0.1752,0.1805,-0.4511,0.6277,0.6344
14906.4121,-0.8625,0.3154,0.0617,0.3909,0.8839,-0.3888,-0.1873,0.1804,-0.4713,0.6198,0.6275
14906.4199,-0.8573,0.3153,0.0650,0.4017,0.8811,-0.3896,-0.1976,0.1810,-0.4892,0.6151,0.6183
14906.4277,-0.8521,0.3151,0.0682,0.4122,0.8811,-0.3896,-0.1976,0.1810,-0.4892,0.6151,0.6183
14906.4355,-0.8469,0.3150,0.0714,0.4225,0.8784,-0.3898,-0.2089,0.1814,-0.5084,0.6089,0.6089
14906.4443,-0.8416,0.3148,0.0746,0.4325,0.8761,-0.3885,-0.2207,0.1811,-0.5275,0.6007,0.6007
14906.4551,-0.8342,0.3145,0.0788,0.4460,0.8746,-0.3858,-0.2320,0.1802,-0.5448,0.5912,0.5947
14906.4629,-0.8287,0.3143,0.0819,0.4558,0.8722,-0.3845,-0.2428,0.1800,-0.5619,0.5834,0.5864
14906.4727,-0.8218,0.3139,0.0857,0.4677,0.8698,-0.3841,-0.2519,0.1800,-0.5765,0.5775,0.5781
14906.4834,-0.8148,0.3136,0.0894,0.4793,0.8674,-0.3820,-0.2638,0.1794,-0.5946,0.5680,0.5690
14906.4932,-0.8078,0.3132,0.0931,0.4906,0.8660,-0.3797,-0.2720,0.1787,-0.6068,0.5605,0.5636
